id	Year	Dummy School	Education	Experience	Wage
450	1985	0	9		
451	1985	0	11	3.0	
452	1985	0	9		7.9
453	1985	0	12	3.27	4.07
454	1985	0	14	1.0	9.92
455	1985	0	10	5.29	21.86
456	1985	0	13	5.0	13.26
457	1985	0	13	2.88	6.07
458	1985	0	10	5.9	7.59
459	1985	0	12		6.07
460	1985	0	12	2.81	
461	1985	0	13	3.96	4.15
462	1985	0	11	5.67	
463	1985	0	12		15.45
464	1985	0	14	4.4	14.87
465	1985	0	10	3.56	6.07
466	1985	0	12		
467	1985	0	12		
468	1985	1	18	0.0	
469	1985	0	16		
470	1985	1	16	0.0	8.75
471	1985	0	12	3.77	9.72
472	1985	0	11	4.0	
473	1985	0	12		8.09
474	1985	0	11	6.0	3.33
475	1985	0	13		9.72
476	1985	1	15	0.0	
477	1985	0	10	4.94	8.47
478	1985	1	15	0.0	
479	1985	0	12	4.9	11.84
480	1985	0	12	2.54	6.83
481	1985	0	11	2.6	6.07
482	1985	1	14	0.0	
483	1985	0	12	4.15	8.5
484	1985	0	13		7.29
485	1985	0	12	2.81	8.5
486	1985	0	12	4.98	6.07
487	1985	0	12	3.0	4.93
488	1985	0	16	3.0	8.87
489	1985	0	12		5.47
490	1985	0	12	7.0	7.17
491	1985	0	12	4.67	5.77
492	1985	0	12		6.9
493	1985	0	12	4.88	12.47
494	1985	0	12		6.17
495	1985	0	12		8.79
496	1985	0	12	6.0	
497	1985	0	11		
498	1985	1	14	0.0	
499	1985	0	12		
500	1985	0	12	3.0	6.68
501	1985	0	16	1.94	9.86
502	1985	0	12	3.9	4.74
503	1985	0	12		7.29
504	1985	0	12		4.86
505	1985	0	10	4.31	10.45
506	1985	0	12	4.0	
507	1985	0	8	2.52	10.14
508	1985	0	12		
509	1985	0	7	5.02	4.86
510	1985	0	15	0.0	
511	1985	0	11	5.5	12.88
512	1985	0	10		6.88
513	1985	0	12	2.77	11.28
514	1985	0	12	4.04	7.83
515	1985	1	16	1.0	7.29
516	1985	0	10	2.71	4.07
517	1985	0	12	5.54	
518	1985	0	14		
519	1985	0	9	2.79	4.07
520	1985	0	12		12.75
521	1985	1	14	0.0	
522	1985	1	15	0.0	
523	1985	0	16	2.96	7.93
524	1985	0	14	0.0	
525	1985	0	13	4.0	7.02
526	1985	0	18	0.0	
527	1985	0	16	1.04	9.11
528	1985	0	15	0.0	
529	1985	1	14	1.0	5.16
530	1985	0	12	3.58	6.8
531	1985	0	12		8.5
532	1985	0	9		14.76
533	1985	0	11	2.92	9.9
534	1985	0	13	0.0	
535	1985	0	9	5.23	7.29
536	1985	0	12	1.75	6.98
537	1985	0	14	2.67	
538	1985	0	12		9.16
539	1985	0	12	1.9	4.56
540	1985	0	12		10.93
541	1985	0	12	3.13	
542	1985	0	15	0.0	
543	1985	0	12	3.52	
544	1985	0	12	4.15	11.54
545	1985	0	10	3.77	
546	1985	0	11	1.87	13.58
547	1985	0	11	3.31	4.56
548	1985	0	13	0.0	
549	1985	0	13		12.15
550	1985	0	16		
551	1985	1	15	0.0	
552	1985	1	15	0.0	
553	1985	0	12	5.0	10.28
554	1985	0	12	4.0	6.21
555	1985	1	15	0.0	
556	1985	1	15	0.0	
557	1985	0	13	2.0	12.64
558	1985	1	14	0.0	
559	1985	1	14	0.0	
560	1985	0	11	6.79	7.29
561	1985	1	12	0.0	
562	1985	0	16	1.65	16.81
563	1985	0	16		
564	1985	1	16	1.0	6.38
565	1985	0	16	2.0	16.35
566	1985	1	16	0.79	9.44
567	1985	0	11	5.0	
568	1985	0	12		
569	1985	0	11	6.0	
570	1985	1	13	0.0	
571	1985	1	14	0.0	
572	1985	0	12	1.96	4.18
573	1985	0	10	4.63	6.07
574	1985	0	12	0.0	
575	1985	1	15	0.0	
576	1985	0	16	1.4	12.07
577	1985	0	14	1.0	9.11
578	1985	0	12		13.24
579	1985	0	10		5.42
580	1985	0	14	1.75	4.86
581	1985	0	11	2.04	12.92
582	1985	0	11	4.92	8.5
583	1985	1	16	0.94	6.12
584	1985	0	16	2.0	19.57
585	1985	1	14	0.0	
586	1985	1	18	0.0	
587	1985	0	16	3.94	13.42
588	1985	1	14	1.0	8.09
589	1985	0	12	11.94	10.7
590	1985	0	13	3.0	7.65
591	1985	0	16	2.0	10.22
592	1985	0	16	2.0	7.0
593	1985	0	12	0.0	
594	1985	0	13	4.0	6.68
595	1985	0	12		13.36
596	1985	0	12	6.73	9.11
597	1985	0	12		11.5
598	1985	0	12		7.69
599	1985	0	12	4.87	6.95
600	1985	0	12	1.38	5.47
601	1985	0	14		7.2
602	1985	0	16	3.0	13.62
603	1985	1	14	0.0	
604	1985	0	12	3.96	4.25
605	1985	0	12	5.67	6.07
606	1985	0	16	3.88	20.76
607	1985	1	17	0.0	
608	1985	0	12		8.02
609	1985	0	13		13.75
610	1985	1	16	0.85	5.89
611	1985	1	14	0.0	
612	1985	0	16	4.0	11.04
613	1985	0	11	2.9	
614	1985	0	14	1.0	6.68
615	1985	1	14	0.0	
616	1985	1	17	0.0	
617	1985	0	15	0.0	
618	1985	1	17	0.0	
619	1985	0	16	1.63	6.74
620	1985	0	11	5.15	8.89
621	1985	0	12	6.25	7.01
622	1985	0	8		4.93
623	1985	0	12	5.0	11.44
624	1985	0	16	3.0	
625	1985	0	14	3.0	7.71
626	1985	0	12	3.71	3.79
627	1985	0	10	4.04	14.16
628	1985	0	12	6.98	6.98
629	1985	0	16	0.0	
630	1985	0	12	6.62	8.5
631	1985	0	12	5.0	10.12
632	1985	0	13	1.73	15.18
633	1985	1	17	0.0	
634	1985	1	16	0.0	4.86
635	1985	0	16		9.72
636	1985	0	10	1.0	
637	1985	0	10	0.0	4.07
638	1985	0	16	0.0	
639	1985	0	8	0.5	6.07
640	1985	0	9	2.06	4.56
641	1985	0	11	2.15	4.07
642	1985	0	12	4.13	10.58
643	1985	0	12	0.0	6.07
644	1985	0	11		
645	1985	0	12		
646	1985	0	10		3.95
647	1985	0	12	2.08	6.07
648	1985	0	12		4.43
649	1985	1	13	0.88	5.26
650	1985	1	13	0.0	
651	1985	1	13	0.0	
652	1985	0	12	4.37	6.68
653	1985	0	13	0.0	
654	1985	1	18	0.92	11.38
655	1985	1	15	0.0	
656	1985	0	14	3.0	12.15
657	1985	0	12	5.0	12.2
658	1985	1	15	0.0	
659	1985	0	12	3.0	7.73
660	1985	0	12	6.0	11.67
661	1985	0	12		
662	1985	0	12		12.64
663	1985	0	12		10.63
664	1985	0	14	0.0	
665	1985	0	12	2.06	4.74
666	1985	0	14	0.0	
667	1985	0	11		
668	1985	0	14	5.17	8.83
669	1985	0	13	1.0	10.63
670	1985	1	15	0.0	
671	1985	0	11		8.58
672	1985	1	15	0.0	4.25
673	1985	0	12	2.67	8.3
674	1985	1	12	1.0	3.79
675	1985	0	14	4.0	15.54
676	1985	0	13	2.87	6.92
677	1985	0	14	0.0	
678	1985	0	16	1.25	14.59
679	1985	0	11	4.71	8.86
680	1985	0	12	3.0	13.67
681	1985	0	12	4.25	11.21
682	1985	0	12	1.83	4.07
683	1985	0	13	1.92	5.3
684	1985	0	14	3.46	9.24
685	1985	0	12	4.46	5.47
686	1985	0	12	3.83	11.39
687	1985	0	12	3.0	11.19
688	1985	1	16	0.0	3.79
689	1985	0	16	3.54	
690	1985	0	12		8.81
691	1985	0	13	3.87	8.78
692	1985	1	14	0.0	
693	1985	0	14	1.0	14.94
694	1985	0	12	4.19	11.21
695	1985	0	12	4.67	
696	1985	0	12		5.95
697	1985	0	12		4.07
698	1985	0	12		10.0
699	1985	0	12		8.62
700	1985	0	12	4.0	10.45
701	1985	0	9	4.37	8.5
702	1985	0	12		
703	1985	0	12		
704	1985	0	15	0.0	
705	1985	0	16	2.0	10.37
706	1985	0	13	0.0	
707	1985	0	12	6.98	16.09
708	1985	0	12	5.0	7.17
709	1985	0	12		9.11
710	1985	0	12		14.58
711	1985	0	12	1.63	
712	1985	0	12	5.0	5.42
713	1985	0	12	3.63	7.59
714	1985	0	12		
715	1985	0	12	3.65	4.68
716	1985	0	12		5.28
717	1985	1	15	0.0	
718	1985	0	12	6.0	
719	1985	0	9	1.69	4.06
720	1985	0	12	2.06	3.95
721	1985	0	16	0.0	
722	1985	0	13	3.56	19.46
723	1985	1	16	0.94	4.04
724	1985	0	11	3.23	6.07
725	1985	0	12		4.07
726	1985	0	12	2.52	4.07
727	1985	0	15	4.96	
728	1985	1	16	0.85	6.38
729	1985	1	16	0.0	
730	1985	0	9		8.5
731	1985	0	11		8.5
732	1985	0	12		12.75
733	1985	0	12		18.22
734	1985	0	12		
735	1985	0	12		
736	1985	0	10		5.28
737	1985	0	10		
738	1985	0	12	1.0	10.25
739	1985	0	8	1.54	
740	1985	0	16	2.0	15.28
741	1985	1	16	2.0	6.07
742	1985	0	14	3.96	14.11
743	1985	0	10		5.5
744	1985	0	12	5.0	5.28
745	1985	0	10	4.0	8.79
746	1985	0	12	3.9	3.04
747	1985	0	11	1.42	5.47
748	1985	0	12		
749	1985	0	10		9.56
750	1985	1	16	0.0	5.08
751	1985	0	12	0.0	
752	1985	0	12		12.84
753	1985	0	15	0.0	
754	1985	1	15	0.0	
755	1985	0	12	2.98	9.88
756	1985	1	13	0.0	
757	1985	0	12	2.44	4.37
758	1985	0	12	6.0	7.29
759	1985	0	12	2.23	
760	1985	0	10	1.77	6.07
761	1985	0	12		9.73
762	1985	0	12	3.83	10.15
763	1985	0	12		18.49
764	1985	0	12	3.0	13.07
765	1985	1	16	0.0	
766	1985	1	17	0.0	7.98
767	1985	1	14	0.0	
768	1985	0	12		12.64
769	1985	1	15	0.0	
770	1985	1	15	0.0	
771	1985	0	15	0.0	4.86
772	1985	0	13		
773	1985	0	16	2.0	8.92
774	1985	1	15	0.0	
775	1985	1	15	0.0	
776	1985	0	9		
777	1985	0	14	2.0	8.47
778	1985	1	16	1.0	16.06
779	1985	1	14	0.0	
780	1985	1	16	0.0	
781	1985	0	12	4.0	7.06
782	1985	1	15	0.0	
783	1985	1	15	0.0	
784	1985	0	15	0.0	
785	1985	1	15	0.0	
786	1985	0	15	0.92	11.21
787	1985	1	16	0.0	
788	1985	0	13	6.75	4.86
789	1985	0	14	0.0	
790	1985	1	15	0.0	
791	1985	0	12		9.41
792	1985	0	15	2.0	10.93
793	1985	1	16	1.0	7.29
794	1985	0	12		
795	1985	0	16	3.0	
796	1985	0	16	2.69	14.59
797	1985	0	12	0.9	6.07
798	1985	0	12	5.42	14.58
799	1985	0	12	2.0	
800	1985	0	11	4.0	8.5
801	1985	0	7		11.67
802	1985	0	12		13.36
803	1985	1	13	1.0	6.68
804	1985	1	14	0.0	
805	1985	1	12	1.0	7.9
806	1985	0	11	6.46	5.62
807	1985	0	12	4.0	6.98
808	1985	0	9	7.0	6.74
809	1985	0	13	1.73	4.98
810	1985	0	12		6.92
811	1985	0	12	2.73	6.38
812	1985	0	10	4.83	7.76
813	1985	0	9		4.56
814	1985	1	14	0.0	
815	1985	0	16	1.87	13.67
816	1985	0	14	0.0	
817	1985	0	12	2.81	6.07
818	1985	0	12	1.87	12.15
819	1985	0	12	1.85	7.9
820	1985	0	10		
821	1985	0	8		8.17
822	1985	0	12	5.96	
823	1985	1	16	1.0	8.27
824	1985	0	12	3.62	6.38
825	1985	0	9	4.37	9.34
826	1985	0	12		8.99
827	1985	0	11		5.47
828	1985	0	11	4.94	
829	1985	0	12	3.0	11.01
830	1985	0	13	1.0	4.25
831	1985	0	12		5.39
832	1985	0	12	5.0	6.56
833	1985	0	12	2.65	4.08
834	1985	0	15	0.0	
835	1985	0	9	3.19	5.41
836	1985	0	9	5.85	6.68
837	1985	0	12		4.86
838	1985	0	11	1.54	7.71
839	1985	0	9	5.73	5.68
840	1985	0	10	0.58	6.07
841	1985	0	12	6.0	7.53
842	1985	0	12	2.88	5.05
843	1985	0	16	2.0	14.01
844	1985	1	16	1.0	5.16
845	1985	1	15	0.0	
846	1985	1	12	1.0	4.86
847	1985	0	12	3.79	
848	1985	0	12	2.0	
849	1985	0	10		15.18
850	1985	0	14	5.0	17.65
851	1985	0	12	6.12	7.59
852	1985	0	12	3.96	11.01
853	1985	0	12	3.94	9.11
854	1985	0	16	2.0	
855	1985	0	14	1.96	13.79
856	1985	0	8		
857	1985	0	8		9.75
858	1985	0	11		13.5
859	1985	0	13	0.0	
860	1985	1	16	0.0	6.07
861	1985	0	13	6.0	9.41
862	1985	0	14	0.0	
863	1985	1	14	0.0	
864	1985	0	12	4.0	5.9
865	1985	0	14	3.33	9.23
866	1985	1	15	0.0	
867	1985	0	12	3.0	
868	1985	0	12		
869	1985	0	16	1.62	6.15
870	1985	0	11	4.62	6.07
871	1985	0	11		8.55
872	1985	0	12	4.17	
873	1985	0	12	4.71	
874	1985	0	12	0.0	
875	1985	0	12	4.0	6.22
876	1985	0	11	2.94	6.07
877	1985	0	9		7.29
878	1985	0	16	4.83	12.15
879	1985	0	12		8.04
880	1985	0	12	5.94	6.07
881	1985	1	13	0.0	
882	1985	0	12	2.71	4.77
883	1985	0	12	5.0	14.01
884	1985	0	10	4.37	4.76
885	1985	0	16	2.0	10.66
886	1985	0	13	3.48	14.58
887	1985	0	14	0.0	5.81
888	1985	0	14	0.0	
889	1985	0	15	1.0	21.18
890	1985	0	11	3.79	
891	1985	1	15	0.0	
892	1985	1	13	1.0	10.98
893	1985	0	9	0.65	
894	1985	0	11	1.0	8.81
895	1985	0	12	0.0	
896	1985	0	11	4.88	6.68
897	1985	0	13	2.0	4.56
898	1985	0	12		
899	1985	1	15	0.0	
900	1985	0	13		
901	1985	0	12	3.77	
902	1985	0	11		
903	1985	0	11	4.73	
904	1985	0	10		
905	1985	0	12	0.0	
906	1985	0	14	4.94	11.54
907	1985	0	12	0.0	
908	1985	0	12		11.66
909	1985	0	16	0.94	13.34
910	1985	1	16	0.0	
911	1985	0	12	5.44	15.18
912	1985	1	14	0.0	
913	1985	1	14	0.0	
914	1985	0	12	5.98	8.5
915	1985	0	12	0.0	7.29
916	1985	0	12	7.0	13.87
917	1985	0	12		9.11
918	1985	0	10	2.83	6.07
919	1985	0	12	2.6	3.67
920	1985	0	17	2.0	10.58
921	1985	0	12	0.0	16.28
922	1985	0	12	6.0	9.41
923	1985	0	9	5.92	5.34
924	1985	0	12	6.0	13.79
925	1985	0	13	6.0	6.74
926	1985	0	16	2.9	9.88
927	1985	0	12		
928	1985	0	12		16.4
929	1985	0	10	4.46	
930	1985	0	10	4.0	
931	1985	0	12	0.0	5.77
932	1985	0	12	0.56	9.11
933	1985	0	12	3.71	21.26
934	1985	0	14	5.92	10.82
935	1985	0	14	0.0	
936	1985	1	13	0.0	
937	1985	0	11	5.0	
938	1985	0	12	5.04	21.86
939	1985	1	13	0.0	
940	1985	0	16	2.63	6.04
941	1985	0	14	3.75	14.33
942	1985	1	16	1.0	13.43
943	1985	1	14	0.0	
944	1985	0	12	4.87	6.47
945	1985	0	12	5.65	10.51
946	1985	0	12	5.79	7.06
947	1985	0	13	3.63	
948	1985	0	14	0.0	
949	1985	1	14	0.0	
950	1985	0	14	3.92	16.68
951	1985	0	12	2.0	14.84
952	1985	1	14	0.0	
953	1985	0	14	1.85	4.19
954	1985	0	12	3.37	9.72
955	1985	0	15	5.0	5.77
956	1985	0	12	5.35	6.07
957	1985	0	12	4.0	4.25
958	1985	0	12	0.56	
959	1985	0	12	1.77	8.32
960	1985	0	12		7.0
961	1985	0	11	5.83	5.04
962	1985	0	12		6.07
963	1985	0	12	3.94	
964	1985	1	15	0.0	
965	1985	0	12		11.38
966	1985	1	14	0.0	
967	1985	0	11		8.62
968	1985	0	12	2.56	
969	1985	0	12	2.58	4.25
970	1985	0	7	3.15	
971	1985	0	12	3.96	5.47
972	1985	0	12	0.44	4.07
973	1985	0	12	2.48	4.86
974	1985	1	15	0.0	
975	1985	0	11	2.52	
976	1985	0	12	5.0	4.37
977	1985	0	12	1.98	3.3
978	1985	0	15	0.0	
979	1985	0	12		4.25
980	1985	0	13	5.0	7.06
981	1985	0	14	0.0	
982	1985	0	12	0.0	
983	1985	1	13	0.0	
984	1985	0	14	2.44	5.83
985	1985	0	12		
986	1985	1	15	0.0	
987	1985	0	12	2.88	
988	1985	0	12	1.33	4.56
989	1985	0	14	1.58	5.31
990	1985	0	12	6.96	21.97
991	1985	0	14	1.92	4.86
992	1985	0	12	2.62	5.47
993	1985	0	12		9.11
994	1985	0	12	7.0	7.92
995	1985	0	12		
996	1985	0	15	0.0	
997	1985	1	15	0.0	
998	1985	0	13	0.0	
999	1985	0	16	1.87	16.09
1000	1985	0	12	3.77	4.25
1001	1985	0	18	0.0	
1002	1985	0	15	0.0	
1003	1985	0	12	5.73	2.43
1004	1985	0	13	2.0	5.77
1005	1985	0	12	2.06	6.68
1006	1985	0	8	6.94	6.07
1007	1985	0	9	3.81	4.07
1008	1985	0	10	2.21	5.16
1009	1985	0	8	4.04	4.11
1010	1985	0	12	1.81	4.86
1011	1985	0	12	6.0	9.44
1012	1985	0	8		7.65
1013	1985	0	9	4.46	6.07
1014	1985	0	11	3.48	7.71
1015	1985	1	15	0.0	
1016	1985	1	19	0.0	
1017	1985	0	15	0.0	
1018	1985	0	12		16.23
1019	1985	1	14	0.0	
1020	1985	0	16		
1021	1985	1	16	1.0	9.72
1022	1985	0	13	0.9	15.18
1023	1985	0	16	2.0	14.59
1024	1985	0	12	5.96	6.68
1025	1985	0	11	2.54	5.28
1026	1985	0	6	6.6	6.07
1027	1985	0	13		
1028	1985	1	14	0.0	
1029	1985	0	12	3.69	6.86
1030	1985	0	14	3.48	7.92
1031	1985	0	12	2.79	5.88
1032	1985	0	12	2.35	4.56
1033	1985	0	12		
1034	1985	0	12	5.75	7.59
1035	1985	0	12	2.69	3.29
1036	1985	0	10		3.64
1037	1985	0	9		2.33
1038	1985	0	12		
1039	1985	0	12	4.81	14.52
1040	1985	0	13	2.77	7.83
1041	1985	0	11	6.63	12.15
1042	1985	0	12		13.5
1043	1985	0	12		5.14
1044	1985	1	14	0.0	
1045	1985	0	13		
1046	1985	0	12	0.0	
1047	1985	0	12	0.0	
1048	1985	0	10		7.59
1049	1985	0	12	1.25	4.86
1050	1985	0	12	0.0	
1051	1985	0	12		
1052	1985	0	11		7.87
1053	1985	0	12		6.01
1054	1985	0	12	3.0	8.28
1055	1985	0	11		
1056	1985	0	12	1.56	8.36
1057	1985	0	12		8.44
1058	1985	0	16	5.0	14.86
1059	1985	0	14	4.0	7.97
1060	1985	0	12	5.0	3.77
1061	1985	1	13	0.71	5.47
1062	1985	0	12	3.52	7.59
1063	1985	0	13	3.67	5.44
1064	1985	1	14	0.0	
1065	1985	0	12	4.9	5.65
1066	1985	0	12	4.96	10.79
1067	1985	0	13	2.0	
1068	1985	0	11	4.96	
1069	1985	0	13	5.0	7.53
1070	1985	0	10	6.0	8.9
1071	1985	0	12	5.71	9.15
1072	1985	0	12	2.0	
1073	1985	0	12	4.46	6.74
1074	1985	0	12	2.71	3.64
1075	1985	1	13	0.0	
1076	1985	0	10	1.96	5.66
1077	1985	0	12	4.69	9.17
1078	1985	0	14	2.98	6.9
1079	1985	1	16	0.6	4.86
1080	1985	0	9	4.48	16.93
1081	1985	0	10		4.09
1082	1985	0	12	4.81	9.66
1083	1985	0	16	1.94	13.42
1084	1985	0	12		6.07
1085	1985	1	15	0.0	
1086	1985	0	14	2.67	4.86
1087	1985	0	16	2.85	11.09
1088	1985	0	12		6.19
1089	1985	0	12	1.96	4.43
1090	1985	0	14	4.0	8.47
1091	1985	0	10		12.15
1092	1985	0	10	4.13	9.52
1093	1985	0	12		5.65
1094	1985	0	12	1.46	5.39
1095	1985	0	12	1.0	6.38
1096	1985	0	12	5.96	5.83
1097	1985	0	12		6.07
1098	1985	0	12	6.4	7.77
1099	1985	0	12	6.0	4.86
1100	1985	0	13	3.0	11.67
1101	1985	0	11	0.0	
1102	1985	0	12	4.0	
1103	1985	1	16	0.0	
1104	1985	1	14	0.0	
1105	1985	0	13	0.0	7.49
1106	1985	0	12	6.0	11.67
1107	1985	0	12		6.78
1108	1985	0	12	5.0	2.33
1109	1985	0	10	4.9	9.72
1110	1985	1	15	0.0	
1111	1985	0	16	3.0	7.47
1112	1985	0	12	3.83	9.11
1113	1985	0	12	4.0	9.35
1114	1985	1	15	0.0	
1115	1985	0	10	4.08	
1116	1985	0	12		
1117	1985	0	12	6.0	5.47
1118	1985	1	16	0.33	9.63
1119	1985	0	12	3.0	5.71
1120	1985	0	14	2.58	
1121	1985	0	12	4.63	4.25
1122	1985	0	8	3.79	3.64
1123	1985	0	7	2.17	6.07
1124	1985	0	12	5.0	6.68
1125	1985	0	12	3.0	6.07
1126	1985	0	8	2.83	4.13
1127	1985	0	12	2.92	6.01
1128	1985	0	8	4.35	3.04
1129	1985	0	12	2.92	4.25
1130	1985	0	12	2.81	4.31
1131	1985	0	12	5.27	5.95
1132	1985	0	12	6.23	5.39
1133	1985	0	12	4.96	4.08
1134	1985	1	14	1.0	
1135	1985	0	12	0.0	
1136	1985	1	15	0.0	
1137	1985	0	11	4.0	
1138	1985	0	16	2.85	12.84
1139	1985	0	12	3.0	
1140	1985	0	8	6.52	4.07
1141	1985	0	12	4.65	5.47
1142	1985	0	8	6.67	3.04
1143	1985	0	14	1.9	4.03
1144	1985	1	16	0.0	
1145	1985	0	9	4.15	7.41
1146	1985	0	12	3.77	4.86
1147	1985	1	17	0.0	
1148	1985	0	12	5.0	8.5
1149	1985	0	10	1.9	9.72
1150	1985	0	12	4.0	4.56
1151	1985	0	12	4.83	10.0
1152	1985	0	16	0.0	
1153	1985	0	12		6.64
1154	1985	0	16	4.98	10.09
1155	1985	0	9		
1156	1985	0	9	6.48	
1157	1985	0	8		7.71
1158	1985	0	12	2.67	5.16
1159	1985	0	12		3.39
1160	1985	1	13	0.0	
1161	1985	0	12		
1162	1985	0	10		
1163	1985	0	9	4.94	
1164	1985	0	16	1.83	9.11
1165	1985	0	16	3.83	9.34
1166	1985	0	12	1.87	5.16
1167	1985	0	12	5.69	10.32
1168	1985	0	12	1.87	
1169	1985	0	11		8.25
1170	1985	0	10	5.19	5.16
1171	1985	1	12	0.0	
1172	1985	0	12	7.0	18.22
1173	1985	0	12	2.0	7.23
1174	1985	0	12	6.31	10.8
1175	1985	0	11	0.0	4.04
1176	1985	0	10	5.08	5.41
1177	1985	0	9	3.06	6.98
1178	1985	0	10	5.71	3.23
1179	1985	0	12	1.94	6.38
1180	1985	0	9		5.56
1181	1985	0	8	4.21	8.5
1182	1985	0	11	4.58	5.82
1183	1985	0	11	4.69	6.21
1184	1985	0	14	2.62	7.8
1185	1985	0	8	3.87	
1186	1985	0	10	5.9	4.04
1187	1985	0	12	3.54	7.29
1188	1985	0	8		
1189	1985	0	7		6.78
1190	1985	0	16	3.9	10.12
1191	1985	0	17	4.0	7.79
1192	1985	0	15	3.75	4.07
1193	1985	0	9		4.25
1194	1985	0	8	5.0	7.29
1195	1985	0	8		6.26
1196	1985	0	12	5.96	
1197	1985	0	10	0.0	
1198	1985	0	12	3.5	3.64
1199	1985	0	12	1.27	6.07
1200	1985	0	11		5.07
1201	1985	0	8		4.86
1202	1985	0	8	5.04	4.86
1203	1985	1	14	0.0	
1204	1985	0	12		
1205	1985	0	12		5.16
1206	1985	0	14		
1207	1985	0	15	0.0	
1208	1985	0	9	5.0	7.29
1209	1985	0	12		5.93
1210	1985	0	10		7.29
1211	1985	0	16	3.63	11.35
1212	1985	1	15	0.0	
1213	1985	0	11		6.07
1214	1985	0	12		
1215	1985	0	10		12.15
1216	1985	0	10	4.4	11.65
1217	1985	0	12		10.01
1218	1985	1	19	0.81	5.47
1219	1985	1	14	0.0	
1220	1985	1	18	0.67	8.17
1221	1985	0	12	3.96	4.6
1222	1985	0	11	6.0	
1223	1985	0	8	3.92	5.47
1224	1985	0	10		13.36
1225	1985	0	12	0.0	
1226	1985	0	9		4.86
1227	1985	0	9	5.37	8.47
1228	1985	0	9	2.58	4.86
1229	1985	0	10	3.6	5.47
1230	1985	0	14	0.0	13.71
1231	1985	0	12		
1232	1985	0	12		9.72
1233	1985	0	9		7.9
1234	1985	0	8		
1235	1985	0	12	0.0	
1236	1985	0	16	0.0	
1237	1985	0	11	0.9	
1238	1985	0	10		
1239	1985	0	8		
1240	1985	0	9	4.0	
1241	1985	0	12	3.77	4.31
1242	1985	0	12	4.33	5.47
1243	1985	0	11	3.33	4.62
1244	1985	0	10	3.81	4.86
1245	1985	0	13	2.81	7.02
1246	1985	0	10	4.69	8.34
1247	1985	0	12	0.0	
1248	1985	0	12	1.0	
1249	1985	0	13	0.0	
1250	1985	0	16	3.0	8.5
1251	1985	1	19	1.0	17.64
1252	1985	0	10	0.81	4.07
1253	1985	0	19	2.0	6.22
1254	1985	0	16	5.0	11.92
1255	1985	0	15	2.88	16.81
1256	1985	1	16	0.94	7.29
1257	1985	0	11		12.81
1258	1985	0	9		7.53
1259	1985	0	12	4.5	11.09
1260	1985	0	9	4.27	
1261	1985	0	10	2.88	
1262	1985	0	9	2.44	5.41
1263	1985	0	11		
1264	1985	0	12	3.96	
1265	1985	1	14	0.0	
1266	1985	0	12	0.0	4.66
1267	1985	0	16	4.0	
1268	1985	0	10		
1269	1985	0	14	4.0	11.54
1270	1985	0	14	0.0	
1271	1985	0	12	3.58	9.11
1272	1985	0	12		
1273	1985	1	14	0.0	4.15
1274	1985	0	11	3.19	10.93
1275	1985	0	6		4.07
1276	1985	0	12	5.0	
1277	1985	0	12		7.29
1278	1985	0	12	2.79	4.25
1279	1985	0	9	5.25	7.31
1280	1985	0	12	3.46	8.27
1281	1985	1	12	0.92	4.07
1282	1985	0	13	5.0	
1283	1985	0	13	4.85	5.2
1284	1985	0	12	5.94	8.81
1285	1985	0	12	3.33	
1286	1985	0	10		
1287	1985	0	8	5.94	6.39
1288	1985	0	8		5.93
1289	1985	0	12	5.87	10.19
1290	1985	0	10	6.94	7.68
1291	1985	0	12	6.0	7.35
1292	1985	0	12	1.83	6.07
1293	1985	0	9		
1294	1985	0	7		4.86
1295	1985	0	8	2.52	4.56
1296	1985	0	12	4.06	11.67
1297	1985	0	13	2.0	
1298	1985	0	11	2.87	8.34
1299	1985	0	12	6.81	11.9
1300	1985	0	8		4.11
1301	1985	0	12		11.69
1302	1985	0	12	0.69	4.25
1303	1985	0	12	5.0	5.9
1304	1985	0	11	3.85	9.05
1305	1985	0	10	0.0	
1306	1985	0	10	3.83	10.05
1307	1985	0	8	3.31	6.07
1308	1985	1	16	1.0	7.06
1309	1985	0	9	4.21	4.86
1310	1985	0	13	1.0	4.25
1311	1985	0	10	3.73	5.84
1312	1985	0	9	1.15	4.56
1313	1985	1	14	0.0	
1314	1985	0	12	5.81	9.44
1315	1985	0	9	5.04	3.16
1316	1985	0	14	0.0	
1317	1985	1	15	0.0	
1318	1985	0	12		8.65
1319	1985	0	10		9.11
1320	1985	0	9		10.93
1321	1985	0	10	3.75	7.29
1322	1985	0	12	1.54	4.86
1323	1985	0	13	5.87	16.08
1324	1985	0	7	2.92	4.07
1325	1985	0	8	6.33	8.5
1326	1985	0	11	0.62	3.97
1327	1985	0	9		
1328	1985	0	11	5.9	4.73
1329	1985	0	6	6.81	9.35
1330	1985	0	9	5.0	
1331	1985	0	9	5.27	6.07
1332	1985	0	12		7.29
1333	1985	0	12		4.86
1334	1985	0	12	5.63	4.37
1335	1985	0	9	2.19	3.81
1336	1985	0	13	0.0	
1337	1985	0	12	0.94	4.13
1338	1985	0	12	5.19	
1339	1985	0	12	3.94	5.51
1340	1985	0	12	3.0	4.86
1341	1985	0	8	4.94	6.68
1342	1985	0	12	2.23	6.07
1343	1985	0	8	3.6	5.47
1344	1985	0	10		7.59
1345	1985	0	13	2.0	4.25
1346	1985	0	11	3.0	9.41
